Community,Distance centre,Distance shop
金铭新水岸,16.60470759,11.41625275
莘沥路18弄,16.22633286,10.79273712
莘松四村,17.30530726,11.86687678
春申五村,16.80213234,11.58367552
西环四村,17.56206422,12.11158668
春申城四季苑,16.6229778,11.37886217
名都新城（一期、二期）,15.94722814,10.66338563
莘梓苑,15.74859006,10.42687267
莘沥路300弄,16.7152001,11.26892354
宝安新苑,16.36073661,10.87056177
绿水家园,17.10748932,11.84892191
莘沥路20弄,16.24462934,10.8086487
东苑新天地,16.0541696,10.56615277
小富人家,17.41552744,12.09867385
溢发公寓,16.62658747,11.25098794
团结花苑,17.27091946,11.8597789
春申玫瑰苑,15.70612122,10.5049186
莘浜路217弄,16.88339472,11.49347015
金城绿苑(公寓),6.617222504,5.419059025
报春一村,15.5357495,10.08269913
丽华公寓(公寓),15.15164549,9.700636581
新梅莘苑,16.54538534,11.25989241
美丽家园,17.75679619,12.44674072
莘松九村,16.57183244,11.14273668
莲浦新苑,16.05781917,10.76394892
春申府邸,17.41944127,12.13849048
世纪阳光园,16.56085543,11.25838642
莘南花苑一村,15.29518286,10.05310314
春申丽园,19.70554659,14.22974719
香树丽舍,15.20205321,9.715598957
东湖花园,16.42900423,10.92835141
闵富花苑,17.37292888,11.9484279
盛园(公寓),15.35995354,9.867507466
西环公寓,16.98182403,11.49924965
锦澳家园,16.77175452,11.32212453
开城新村,16.43484777,11.06728937
黎安二村,15.0151013,9.516656482
沁春园一村,17.43748575,12.09021127
莘西路156弄,17.21793628,11.82426348
柏林春天（一期）,16.58750605,11.36967787
三琳花苑,17.21501381,11.79511012
江南苑,16.15497089,10.81276531
东苑锦都花园,16.46812543,11.03408186
莘南新村,17.06422746,11.6883859
名都新城（三期）,15.95080853,10.6673753
名都新城（四期）,15.80390739,10.50619423
新珠苑,16.40262877,11.02709395
银霄大厦,16.04533296,10.66160188
雅致公寓(莘庄),16.91316868,11.5371105
明物大厦,16.42331276,11.00406187
东苑世纪名门,16.82060072,11.41641562
莘松七村,17.10954778,11.64972665
地铁明珠苑,15.68499082,10.31594438
银星小区,14.49537771,8.986313876
富林苑(一期),16.67776634,11.17920881
紫欣公寓,15.71648881,10.33632422
黎安四村,14.82331656,9.331425466
西环二村,17.679854,12.23611887
绿梅公寓(莘凌路241弄),16.56785609,11.09816822
三春汇秀苑,37.28779035,28.80770646
西环新村,17.78074318,12.34440937
莘南花苑二村,15.40669756,10.1913226
公园天下,0.206880041,1.311532513
水清嘉苑,15.58337006,10.16403154
品家都市星城,16.51652755,11.24845942
莘东路12弄,16.74028383,11.35318708
长寿新村(闵行),15.89346074,10.49882929
黎安二村(北区),14.92707553,9.423343366
莘松六村,17.21365351,11.76797174
莘中新村,16.89910253,11.51694063
西环一村,17.64783465,12.20253958
柳明公寓,17.6548363,12.2232167
莘松一村,16.84724406,11.4201533
银厦花园,16.42159091,10.98263603
西街421弄,27.32671114,23.98727779
东苑利景花苑,15.53499555,10.21738437
兴中公寓,17.19223305,11.76567119
绿梅三村,16.91930554,11.45352288
莘西路138弄,17.22421019,11.83185627
碧春园,17.82017193,12.40220895
梅园邨,5.588528087,0.285515444
东苑利华苑北区,16.98939474,11.75098989
闵富大厦,16.95157642,11.54782444
凯利大楼,16.77783727,11.49604947
莘松八村,16.87317295,11.42038579
莘沥路188弄,16.53850974,11.09502578
绿茵公寓,14.97670458,9.541745443
水清路759弄,15.36497429,9.903848277
莘建一村,16.95156421,11.55682799
莘怡公寓,16.3085975,10.87228331
莘松二村,17.02927031,11.59642206
莘浜路285弄,17.00535053,11.60862306
莘庄小西街,16.61066729,11.21226152
莘浜路157弄,16.81576341,11.43067411
当代艺墅,14.31939211,8.815158857
水仙苑(闵行)(公寓),21.60423071,17.45415718
现代缘墅,14.92511936,9.441671988
金霄大厦,15.99004305,10.60801805
圣陶沙花园(公寓),14.91007753,9.401114908
金城绿苑(别墅),16.79172161,11.31377051
都市苑,16.33654945,11.16030867
恒丰苑,17.09302877,11.70139671
圣陶沙花园(别墅),14.7828729,9.273679822
随园玉兰苑,15.11882819,9.99133817
沁春路1122弄,17.76083747,12.42052537
莘西路122弄,17.23731006,11.84821921
水仙苑(闵行)(别墅),14.99911227,9.7306873
莘西南路99弄,17.97748449,12.64006496
世宏金源中心,15.7124357,10.20881772
久福公寓,16.81432737,11.43666782
大虹桥国际,16.18587626,10.67592748
报春三村,15.59033749,10.1240597
莘建路119号,16.75172774,11.36036136
银星大厦,16.5782932,11.19718443
银都新村(8至10区),17.10824166,11.93734528
银桥花园,20.44817727,15.66345208
雍华府(公寓),18.65341496,13.75687511
银都新村(1至7区),17.10824166,11.93734528
日月华城,20.14759847,15.07304412
金塔新村,22.30653161,17.58480251
鑫峰苑,21.0639661,16.13817737
都市雅筑,20.34065952,15.59143221
君莲小区,17.46442317,12.52964328
剑桥馨苑,18.79009375,13.93014572
众众德尚世嘉,18.907315,13.93976949
银春小区,22.94718647,18.38842308
爱庐世纪新苑,17.64170491,12.94854473
莘闵花园,19.85914904,14.92707906
君莲新城中城苑,17.34348268,12.62570199
君莲宏润丽苑,17.39355974,12.56350391
金铭文博水景(公寓),19.50215888,14.61274169
绿地新干线,22.9477658,18.38908717
都市富苑,21.46013227,16.87888405
都市府邸(公寓),19.04548024,14.1217685
天恒名城,21.01510126,16.01831524
金榜新苑,20.21479784,15.50407651
鑫都城柳岸人家,21.30264414,16.34001226
好世凤凰城,17.33122443,12.13334661
鑫都城云天绿洲,21.42695248,16.44786898
颛溪五村,19.93970896,14.95186368
繁盛苑,20.46978666,15.46144948
颛溪八村,20.09370939,15.08184484
万顺苑,21.40372961,16.85400628
金铭文博水景(别墅),19.50215888,14.61274169
复地北桥城(都市路399弄)(别墅),22.50606395,17.93872985
君临天下(别墅),17.49752704,12.36429893
兴银花园,18.26727612,13.25067703
上海星河湾,16.98876172,12.06484718
复地北桥城(都市路399弄)(公寓),22.50606395,17.93872985
东苑米蓝城,19.18490435,14.22880994
正峰苑,17.79673269,12.53045453
君莲新城广润苑,17.11307779,12.3342829
骏苑(二期),22.15023156,17.55409533
枫泽苑,22.84662554,18.31270469
荣顺苑,20.09113272,15.13310289
贵峰苑,18.18555542,13.13188822
卫春三街坊,20.34827705,15.36544732
申良花园,18.69150391,13.6966162
春辉新村,20.32568513,15.22286032
今天花园,18.53648183,13.57457144
新金山花园,18.01969189,12.78282966
南郊别墅(公寓),18.82760186,13.49389102
颛溪七村,19.9581094,14.92757116
申莘三村,18.14915639,12.85309481
复地北桥城(都市路388弄)(公寓),22.30314979,17.80863114
万顺水原墅(公寓),21.71167228,17.07506401
金都花好悦园,17.13815827,12.04281701
名仕世家花苑,18.41217808,13.09383097
日月华庭,20.29944928,15.25996476
清馨苑,18.34567732,13.0678884
君临天下(公寓),0.206880041,1.311532513
中沟路20弄,19.87527062,14.85243565
申莘一村,17.94025566,12.68909239
君临颐和花园,17.67827579,12.51710562
华丰苑(阳光新居),19.71392963,14.69262995
锦峰苑,18.59663776,13.29986567
金竹园,17.5775472,12.3239139
鑫都城紫云华庭,20.66418127,15.71289276
颛溪十村,20.41696025,15.39336529
鑫都城宝铭苑,20.86339359,15.96344241
君莲幸福苑,17.98234907,13.08445281
翔泰苑,21.41261839,16.6135949
申莘新村,17.74575976,12.51165535
新建路13号,21.86459235,17.13863751
复地北桥城(都市路388弄）(别墅),22.30314979,17.80863114
南郊别墅(别墅),18.82760186,13.49389102
湖山在望花园,19.24983284,14.4217984
金榜家园,22.27225865,17.54964256
好世樱园,17.92621448,12.94166786
天籁园,19.75138099,14.98703685
雍华府(别墅),18.51630217,13.6102304
金榜星墅,20.64476543,15.87589205
红叶别墅,19.97899557,14.91935287
万顺水原墅(别墅),21.71167228,17.07506401
花语墅别墅,0.206880041,1.311532513
剑桥景苑,17.44375365,12.39014113
圣特丽墅(别墅),18.21261817,13.22668807
圣得恒业花园,20.06878688,15.25215926
申北路261号,18.08302234,12.81046332
名门世家(闵行),15.89346074,10.49882929
中沟路50弄,19.87296067,14.83819417
龙盛国际商业广场(商业类),9.862358083,6.551861554
颛兴路180弄,19.78793454,14.79033161
鑫都城仁和花苑,20.76485056,15.76269823
怡泰苑,17.55249315,12.53238226
新建路8号,21.84178233,17.11667139
北桥新建路12号,26.5312752,24.29006639
乾溪新村,10.4340412,7.95788948
上大阳光乾龙苑,10.93997726,8.180784824
上大阳光乾澄园,10.59558697,8.268084564
环镇北路600弄,10.88144574,8.212295432
环镇北路500弄,10.87546191,8.322221514
环镇北路400弄,10.66714773,8.267358673
上大阳光乾心园,10.53035073,8.307269757
洛场路300弄,10.1298003,7.769964593
洛场路250弄,10.13053555,7.76997206
梧桐城邦(一期),8.862446912,6.276399494
梧桐城邦(二期),9.083997613,6.286286917
枫庭丽苑,8.310514738,5.013025855
滨江雅苑,7.895293999,4.994469611
大华公园世家康华苑,8.440973745,5.333351647
复星花园(行知路50弄),8.157476935,5.994269187
中环一号(一期),9.709238584,6.700440556
梧桐城邦大公馆,9.244704644,6.657040858
康泰新城,8.872307048,5.556415638
铂金华府,7.706799933,4.621954184
大华一村,7.007206626,4.610810374
水岸蓝桥(公寓),8.04354293,4.657716246
大华二村,7.175251531,4.255834033
嘉华苑(宝山),19.34028923,11.92073966
金鑫花园(公寓),1.921960061,2.217698599
远景佳苑二期,8.205261719,5.576865058
文华苑(宝山),7.61579367,5.045483179
中环一号(三期),9.752427708,6.605772498
好旺花苑,8.48524662,5.942271405
玉华苑,8.704559328,5.759183103
远景佳苑三期,8.244505418,5.847183886
梧桐城邦三期,9.116830738,6.616083074
复星新苑,8.114362174,6.122959653
中环一号(二期),9.639523384,6.160283086
远景佳苑一期,8.29654102,5.745257924
康泰东苑,8.914756487,5.904148485
大华三村二街坊,8.019826406,5.611499957
水岸蓝桥(别墅),8.04354293,4.657716246
华欣苑(公寓),7.802439889,5.47109877
大华虎城第三空间,7.598673039,4.29073726
悦尚华都,7.344848136,4.870022486
金鑫花园(别墅),12.46948347,7.211585351
嘉骏花苑,10.96629427,5.184640405
馨良苑,10.54178845,4.748368707
三花现代城(三期金兰苑),9.721437701,4.716255001
逸仙路1321弄,9.335373724,3.055741579
高境二村,10.15827729,4.31933874
高境一村,9.845951968,4.033728578
三花现代城(一期丹桂苑),9.516906991,4.273056288
四季绿城,11.0704903,5.020260135
逸仙二村,9.727095813,2.796845034
殷高小区,10.28746114,3.587114176
美岸栖庭(公寓),10.87464288,3.841635586
象屿郦庭,10.9296445,4.892118705
三花现代城(二期香梅苑),9.750724109,4.435282475
逸仙一村,9.38019528,3.022930112
吉浦路615弄,9.730531064,2.995685867
恒盛豪庭,10.25439293,5.10835844
景瑞遇道,9.924939196,3.747745051
景瑞生活广场,9.875111434,4.74694011
共富一村,14.22703935,10.07352594
共富四村,14.1431755,10.33360127
共富二村,13.74994678,9.688572292
共富三村,13.91541313,10.11675499
富弘苑,13.83961803,10.18964282
富隆苑,13.58187742,10.03405784
富都园,13.75007565,9.987066657
共富花园,13.92838804,9.928110951
共康七村,11.42746003,8.197823942
宝宸共和家园,11.8960946,8.274223904
共康六村,11.15530285,7.787349613
和欣国际花园,12.28491588,8.635665594
宝宸怡景园,11.8610432,8.460506538
共康八村,11.16958523,8.336771603
新梅绿岛苑,12.35618481,9.056089542
共康五村,10.83123928,7.812477674
九英里,11.90801806,8.79132009
中环国际公寓(二期),12.54886614,9.741894731
中环国际公寓(一期),12.38312546,9.262396857
馨康苑,9.497538559,8.40594724
共康公寓,11.29253697,7.966661777
风尚天地广场,31.28831936,25.86036399
馨佳园(菊泉街1280弄),17.5800704,14.81373908
馨佳园(菊泉街1346弄),17.70089601,14.94321287
古北菊翔苑(菊联路233弄),16.58045339,13.31418958
菊泉新城(陆翔路698弄),17.15912967,14.13370339
自然居家园,15.1124659,11.73286215
馨佳园(菊泉街1398弄),17.90816323,15.0156285
菊泉新城(陆翔路358弄),16.70607651,13.72278949
文宝苑,16.49523046,13.38620369
古北菊翔苑(菊联路232弄),16.58045339,13.31418958
新顾村大家园A区,15.6274428,12.22738331
盛宅新村,14.90633347,11.63068202
采菊苑,16.75667294,13.63728206
馨佳园(菊盛路851弄),17.90816323,15.0156285
菊泉新城(菊盛路50弄),16.38099243,13.45281252
圣卡洛铂庭,16.71633638,14.19180368
保利叶上海(一期),17.08650924,13.66960951
新天地荻泾花园,16.17375459,13.72389122
保利叶上海(三期),16.87471793,13.34367191
绿洲花园,16.24185526,13.64942239
中国铁建青秀城,16.27210854,13.12486682
成亿宝盛家苑,14.91579858,11.37649504
好日子大家园B区,17.25339717,14.01997572
天极盛宅花园,14.72116456,11.21755913
保利叶上海(二期),17.16465094,13.64997829
馨佳园(韶山路245弄),17.90816323,15.0156285
丽景花园,15.16680216,11.48905361
馨佳园(韶山路348弄),18.05665809,15.15262528
保利叶语(二期)(公寓),16.33603421,12.99355327
菊泉新城(陆翔路678弄),17.0119183,14.02630737
中怡家园,16.83293889,14.11630235
东方帕堤欧,15.89971731,13.43960286
新顾村大家园B区,15.6274428,12.22738331
新顾村大家园C区,15.6274428,12.22738331
世纪非凡怡园,15.75465145,13.20143829
旭辉依云湾,15.54661177,13.1214336
好日子大家园D区,17.50519734,13.99035852
好日子大家园C区,17.37979832,14.0034823
丰水宝邸(西苑),16.02218784,13.29201257
保利叶语(一期)(公寓),16.1761332,13.02762412
馨佳园(韶山路419弄),18.3327942,15.40038472
馨佳园(菊泉街1969弄),17.81381726,15.0873577
宝沁苑,21.26710538,16.45688325
丰水宝邸(东苑),15.96481485,13.09786394
菊泉新城(菊泉街39弄),16.25306797,13.48791423
宝翔苑,17.12224851,14.26170771
馨佳园(韶山路418弄),18.25317343,15.34213401
宝顾佳苑,16.35505519,13.51267135
馨佳园(菊泉街1281弄),17.90816323,15.0156285
馨佳园(菊盛路1158弄),18.19566483,15.377479
檀乡湾,15.19144731,11.39102344
馨佳园(菊泉街1596弄),17.90816323,15.0156285
菊泉街488弄,16.82157734,14.02970125
绿地公元1860,14.79777363,11.07731454
新天地荻泾花园（别墅）,16.17375459,13.72389122
馨佳园(丹霞山路257弄),18.09980599,15.15233697
菊泉公寓,16.87813797,14.10627054
泰和新城(泰和西路3463弄),14.90705217,11.88175976
绿地摩登公馆,14.95447432,11.2134287
和家欣苑,15.74336119,11.85410544
龙湖北城天街,18.12599138,15.07771964
绿地公园广场,16.12452445,13.07041314
绿地海越,0.206880041,1.311532513
井晓公馆,15.77896432,13.35856561
绿地北郊广场(商铺),16.00984284,13.41378901
罗南二村,20.22099325,17.24478632
美兰湖中华园,22.58747996,19.11959277
万科琥珀郡园,20.96071567,17.8429311
顺驰美兰湖,22.63761222,19.30467269
美兰湖岭域,21.13295333,18.17232236
美兰湖颐景园,21.14247957,18.00391049
上置香岛原墅(公寓),22.79488594,19.33979406
富丽苑,20.5034631,17.39953449
金辉兰湖美域,23.31269475,19.9443235
万科琥珀臻园,21.37367732,18.0831305
铂珏公馆,22.92782968,19.59122695
美兰湖花园,22.77504082,19.57028254
上置香岛原墅(别墅),22.79488594,19.33979406
南东路61号,20.20794211,17.35743185
远洋7号酒店式公寓,22.86913121,19.83122583
罗南三村,20.72861324,17.77358982
当代高邸,12.89032936,9.713087442
锦秋花园(公寓),12.95297698,10.0965434
上大阳光乾宁园,11.29611989,8.773556395
保利叶之林(一期),13.98413574,10.76351912
经纬学府涵青花园(二期),13.3840145,10.98844069
聚丰景都,13.08785058,9.35586301
上大聚丰园,12.25732282,8.874260054
祁连二村,13.20626067,9.69266824
慧华苑,11.53167722,8.594072228
葑润华庭,13.67638965,10.48662962
上大阳光乾泽园,11.19411479,8.565197101
经纬城市绿洲,12.57812541,10.01477807
远东君悦庭,12.70390294,10.04635636
学林苑,12.65764294,9.362879352
星福家园,13.38790203,9.739538646
环镇北路509弄,10.88246549,8.429612926
锦泰苑,13.17130865,9.813341109
祁连三村,12.5755237,9.162466832
